#CODE,NAME,GEOCODE lat,GEOCODE lng
8776193,BELGODERE,1000.000000,1000.000000
8759248,BELLAC,46.116700,1.050000
8774176,BELLE COTE,45.550000,6.650000
8747645,BELLE ILE,47.483300,-3.116700
8747316,BELLE ISLE BEGARD,48.633300,-3.300000
8774176,BELLE PLAGNE,45.550000,6.650000
8774500,BELLEGARDE,46.000000,5.283300
8774272,BELLEGARDE LYCEE MUSINE,46.100000,5.816700
8764106,BELLENAVES,46.200000,3.083300
8769478,BELLEROCHE BELMONT,46.166700,4.416700
8714180,BELLEVILLE MEURTHE ET M,48.816700,6.100000
8772135,BELLEVILLE SUR SAONE,46.108300,4.750000
8748614,BELLEVILLE VENDEE,46.783300,-1.433300
8739311,BELLEVUE,45.216700,3.816700
8774352,BELLIGNAT,46.250000,5.616700
8585521,BELLINZONA,47.000000,8.000000
8744809,BELLOU EN HOULME CTRE,48.700000,-0.450000
8727655,BELLOY ST MARTIN,49.020000,1000.000000
8771391,BELMONT,47.716700,5.550000
8759587,BELVES,44.783300,1.000000
8778367,BELVEZET,44.550000,3.750000
8747640,BELZ PLOEMEL,47.683300,-3.166700
7171022,BEMBIBRE,40.000000,-4.000000
8767328,BENESSE MAREMNE,43.633300,-1.350000
8719230,BENESTROFF,48.916700,6.750000
8740711,BENESTROFF CENTRE,48.916700,6.750000
8748574,BENET CENTRE,46.366700,-0.600000
8748558,BENET RICHE BONNE,46.366700,-0.600000
8732122,BENEVENT LABBAYE,46.116700,1.633300
8721412,BENFELD,48.366700,7.600000
8757644,BENGY,47.000000,2.750000
7171655,BENICARLO,40.000000,-4.000000
7171654,BENICASIM,40.000000,-4.000000
8719325,BENING,49.133300,6.833300
8734626,BENODET CENTRE,47.866700,-4.116700
8888211,BERCHEM,50.830000,4.000000
8731705,BERCK,50.416700,1.650000
8768666,BERCY,48.866700,2.333300
8028496,BERGEN RUEGEN,,
8758426,BERGERAC,44.850000,0.483300
8728110,BERGUES,50.966700,2.433300
8729580,BERLAIMONT,50.200000,3.816700
505120,BERLIN AERO SCHOENEFELD,51.000000,9.000000
8033452,BERLIN HBF,,
505111,BERLIN LITCHTENBERG,51.000000,9.000000
505085,BERLIN OSTBF,51.000000,9.000000
505133,BERLIN SPANDAU,51.000000,9.000000
505999,BERLIN WANNSEE,51.000000,9.000000
505036,BERLIN ZOO,51.000000,9.000000
8719218,BERMERING,48.933300,6.700000
8585031,BERN,46.917000,7.467000
8767152,BERNAC DEBAT,43.183300,0.116700
8762012,BERNAC DESSUS ARCIZAC,43.150000,0.100000
8744429,BERNAY,49.100000,0.600000
8585031,BERNE,46.917000,7.467000
8775322,BERRE,43.466700,5.183300
8759235,BERSAC,46.083300,1.416700
8721533,BERTHELMING,48.816700,7.000000
8747756,BERTHELMING MAIRIE,,
8778375,BERTHOLENE,44.383300,2.783300
8713888,BERTHOLENE CAFE GIROU,,
8717055,BERTREN ABRI,,
8717057,BERTREN NORD,,
8717069,BERTREN SUD,,
8714142,BERTRICHAMPS,48.433300,6.800000
8734555,BERTRY,50.083300,3.450000
9919011,BESANCON,,
8730086,BESANCON FRANCHE COMTE,47.308810,5.957673
8771801,BESANCON MOUILLERE,47.250000,6.033300
8771800,BESANCON VIOTTE,47.250000,6.033300
8747121,BESLE,47.700000,-1.900000
8748185,BESNE PONT CHATEAU,47.400000,-2.083300
8727664,BESSANCOURT,49.033300,2.216700
8774200,BESSANS,45.200000,6.666700
8769633,BESSAY,46.433300,3.366700
8740752,BESSAY HOTEL,,
8773400,BESSE,45.783300,3.083300
8777549,BESSEGES,44.283300,4.100000
8744877,BESSET D,,
8759474,BETAILLE,44.950000,1.733300
8734200,BETHUNE,50.533300,2.633300
8711733,BETONCOURT SUR MANCE,47.833300,5.750000
8721536,BETTBORN,48.800000,7.016700
8282603,BETTEMBOURG,49.450000,6.100000
8747104,BETTON,48.183300,-1.650000
8775605,BEUIL LES LAUNES,43.700000,7.250000
8734316,BEUVRAGES,50.366700,3.500000
8734240,BEUVRY PAS DE CALAIS,50.516700,2.683300
8757171,BEUXES,47.083300,0.183300
8585059,BEX,47.000000,8.000000
8739336,BEYNES,48.850000,1.866700
8772354,BEYNOST,45.833300,5.000000
8761865,BEYREDE,42.950000,0.383300
8778100,BEZIERS,43.350000,3.250000
8744773,BEZIERS GARE ROUTIERE,,
8743282,BEZONS GRAND CERF NOCT,,
8734209,BIACHE ST VAAST,50.300000,2.950000
8767340,BIARRITZ,43.483300,-1.566700
8585066,BIASCA,47.000000,8.000000
8767369,BIDARRAY PONT NOBLIA,43.266700,-1.350000
8767340,BIDART,43.483300,-1.566700
8751791,BIDOS,43.000000,-1.000000
8585032,BIEL BIENNE,47.000000,8.000000
8080179,BIELEFELD,51.000000,9.000000
8740282,BIENVILLE,49.450000,2.833300
8739354,BIEVRES,48.750000,2.216700
8714418,BIFFONTAINE,48.216700,6.800000
8757630,BIGNY,46.780000,1000.000000
8776194,BIGUGLIA,42.616700,9.416700
7171133,BILBAO ABANDO,40.000000,-4.000000
8769637,BILLY MARCENAT,46.233300,3.433300
8734514,BILLY MONTIGNY,50.416700,2.900000
8775769,BIOT,43.633300,7.100000
8745050,BIRAN RN,,
7070166,BIRMINGHAM INTL,51.500000,-0.117000
8758022,BISCAROSSE,44.391700,-1.166700
8721230,BISCHHEIM,48.616700,7.750000
8721429,BISCHOFFSHEIM,48.483300,7.483300
8181308,BISCHOFSHOFEN,47.200000,13.200000
8721543,BISCHTROFF SUR SARRE,48.916700,7.083300
8721361,BISCHWILLER,48.766700,7.866700
8719382,BITCHE,48.983300,7.516700
8719383,BITCHE CAMP,49.050000,1000.000000
8740693,BITCHE RUE DE LA PAIX,49.050000,7.433300
8718257,BITSCHWILLER HT RHIN,47.833300,7.083300
8023148,BITTERFELD,,
8711730,BIZE HAUTE MARNE,47.833300,5.633300
8768849,BLACONS,44.716700,5.116700
8746277,BLAGNAC MAIRIE,,
8717238,BLAGNY,49.616700,5.183300
8714113,BLAINVILLE DAMELEVIERES,48.550000,6.400000
8771307,BLAISY BAS,47.300000,4.650000
8714629,BLANCHIFONTAINE,48.350000,6.633300
8731603,BLANGY GLISY,49.883300,2.416700
8731380,BLANGY SUR BRESLE,49.900000,1.783300
8731724,BLANGY SUR TERNOISE,50.416700,2.233300
8758172,BLANQUEFORT,44.916700,-0.633300
8769461,BLANZY,46.700000,4.383300
8716958,BLAZAC,,
8714172,BLENOD LES TOUL,48.600000,5.833300
8757447,BLERE LA CROIX,47.316700,0.916700
8741747,BLESME CENTRE,48.733300,4.783300
8717432,BLESME HAUSSIGNEMONT,48.733300,4.783300
8757400,BLOIS,47.583300,1.333300
8711736,BLONDEFONTAINE,47.883300,5.866700
8744438,BLONVILLE BENERVILLE,49.316700,0.033300
8715232,BLONVILLE CENTRE,49.316700,0.033300
8774613,BLOYE,45.816700,5.933300
8181390,BLUDENZ,47.200000,13.200000
8798651,BOBIGNY NORMANDIE NIEM,,
8080188,BOCHUM HBF,51.000000,9.000000
8776195,BOCOGNANO,42.083300,9.066700
8714601,BOCQUEGNEY,48.216700,6.300000
8758234,BOE,44.166700,0.633300
8746241,BOE LA COURONNE,,
8772647,BOEN,45.733300,3.983300
8717204,BOGNY SUR MEUSE,49.000000,4.000000
8729626,BOHAIN,49.933300,3.533300
5454179,BOHUMIN,,
8768440,BOIGNEVILLE,48.333300,2.366700
8738107,BOIS COLOMBES,48.916700,2.266700
8740976,BOIS D OINGT CENTRE,45.916700,4.583300
8772178,BOIS D OINGT LEGNY,45.916700,4.616700
8484319,BOIS LE DUC,52.500000,5.750000
8768220,BOIS LE ROI,48.466700,2.700000
8734207,BOISLEUX,50.200000,2.783300
8754308,BOISSEAUX,48.266700,1.966700
8764518,BOISSET CANTAL,45.000000,2.000000
8711513,BOISSEUIL,45.766700,1.316700
8768251,BOISSISE LE ROI,48.533300,2.566700
8738115,BOISSY L AILLERIE,49.066700,2.033300
8775820,BOISSY ST LEGER,48.750000,2.516700
8741335,BOLBEC NOINTOT,49.566700,0.483300
8776435,BOLLENE LA CROISIERE,44.250000,4.833300
8718270,BOLLWILLER,47.866700,7.250000
8383444,BOLOGNA CENTRALE,42.830000,12.830000
8714222,BOLOGNE,48.200000,5.133300
8383444,BOLOGNE CENTRALE,42.830000,12.830000
8710742,BOLOGNE SALLE DES FETES,48.200000,5.133300
8778480,BOLQUERE EYNE,42.500000,2.083300
8383211,BOLZANO BOZEN,42.830000,12.830000
8711340,BONDY,48.900000,2.466700
8080195,BONN BAD GODESBERG,,
8080192,BONN HBF,51.000000,9.000000
8747806,BONNEMAIN,48.466700,-1.766700
8754573,BONNEVAL,48.183300,1.400000
8774200,BONNEVAL SUR ARC,45.200000,6.666700
8771519,BONNEVAUX,46.816700,6.183300
8774633,BONNEVILLE,46.083300,6.416700
8741589,BONNIERES,49.000000,1.416700
8774559,BONS EN CHABLAIS,46.283300,6.400000
8772641,BONSON,45.516700,4.233300
8758214,BOOS,43.900000,-0.983300
8727644,BORAN SUR OISE,49.166700,2.350000
8758100,BORDEAUX ST JEAN,44.833300,-0.566700
8758215,BORDERES ET LAMENSANS,43.766700,-0.366700
8717613,BORDES LARRIMARET,,
8767118,BORDES LHEZ,43.200000,0.216700
8717611,BORDES PN,,
8383305,BORDIGHERA,42.830000,12.830000
8749101,BORDS,45.900000,-0.800000
8776196,BORGO,42.400000,9.283300
8773468,BORNE,45.100000,3.783300
8727671,BORNEL BELLE EGLISE,49.200000,2.216700
8764570,BORT LES ORGUES,45.400000,2.500000
8753409,BORT LES ORGUES VILLE,,
8732120,BOSMOREAU LES MINES,46.000000,1.750000
8721575,BOSSANCOURT,48.283300,4.600000
8748120,BOUAYE,47.150000,-1.700000
8744320,BOUCAGNERES LA BOUBEE,,
8767309,BOUCAU,43.533300,-1.500000
8734538,BOUCHAIN,50.250000,3.383300
8777534,BOUCOIRAN,43.983300,4.183300
8738130,BOUCONVILLERS,49.183300,1.900000
8727648,BOUFFEMONT MOISSELLES,49.050000,2.300000
8738244,BOUGIVAL,48.866700,2.133300
8746509,BOUGUE,,
8714663,BOUILLAC,,
8731615,BOUILLANCOURT,49.700000,2.533300
8711790,BOUILLY MAIRIE,48.200000,4.000000
8732072,BOUIN,46.966700,-2.000000
8771512,BOUJAILLES,46.883300,6.083300
8754318,BOULAINVILLIERS,48.866700,2.333300
8739332,BOULEVARD VICTOR,48.866700,2.333300
8724976,BOULIGNY CENTRE,49.283300,5.750000
8740558,BOULIGNY ST PIERRE,49.433300,5.600000
8711377,BOULLEREAUX CHAMPIGNY,48.816700,2.516700
8741471,BOULOGNE BILL M SEMBAT,48.830000,2.250000
8731701,BOULOGNE TINTELLERIES,50.716700,1.616700
8731758,BOULOGNE VILLE,50.730000,1.630000
8775753,BOULOURIS SUR MER,1000.000000,1000.000000
8754517,BOURAY,48.516700,2.300000
8728127,BOURBOURG,50.950000,2.200000
8721477,BOURG BRUCHE,48.350000,7.150000
8774300,BOURG EN BRESSE,46.300000,5.483300
8775869,BOURG LA REINE,48.775000,2.316700
8764126,BOURG LASTIC MESSEIX,45.650000,2.566700
8740753,BOURG LASTIC PCE POSTE,,
8778487,BOURG MADAME,42.433300,1.933300
8750453,BOURG ST ANDEOL HDV,,
8744221,BOURG ST BERNARD,,
8774179,BOURG ST MAURICE,45.616700,6.766700
8759766,BOURGANEUF GARE ROUTIER,46.066700,1.566700
8757620,BOURGES,47.083300,2.400000
8746569,BOURGES AEROPORT,,
8745424,BOURGES GARE ROUTIERE,,
8748124,BOURGNEUF EN RETZ,47.050000,-1.950000
8733581,BOURGNEUF EN RETZ CTR,47.050000,-1.950000
8772342,BOURGOIN JALLIEU,45.000000,5.000000
8741532,BOURGTHEROULDE T H,49.383300,0.850000
8767803,BOURISP,42.833300,0.333300
8748632,BOURNEZEAU,46.633300,-1.166700
8746282,BOURRET,,
8768411,BOURRON MARLOTTE GREZ,48.333300,2.700000
8739360,BOURTH,48.766700,0.816700
8748117,BOUSSAY LA BRUFFIERE,47.050000,-1.183300
8761109,BOUSSENS,43.366700,0.883300
8716965,BOUSSENS USINE,,
8768213,BOUSSY ST ANTOINE,49.000000,3.000000
8798442,BOUSSY ST ANTOINE STADE,,
8772621,BOUTHEON,46.000000,4.000000
8768147,BOUTIGNY,48.916700,2.933300
8728723,BOUVINES,50.583300,3.183300
8721317,BOUXWILLER BAS RHIN,48.780000,1000.000000
8717443,BOUY,49.083300,4.350000
8744037,BOUZIES,,
8761992,BOUZIES BAS,44.483300,1.633300
8719317,BOUZONVILLE,49.266700,6.350000
8740672,BOUZONVILLE RUE ALZING,49.300000,6.533300
8731321,BOVES,49.850000,2.383300
8748514,BOYARDVILLE,45.933300,-0.983300
8774172,BOZEL,45.483300,6.533300
8731614,BRACHES,49.733300,2.516700
8761505,BRAM,43.250000,2.116700
8774200,BRAMANS,45.200000,6.666700
8024019,BRANDENBURG HBF,,
8747624,BRANDERION,47.783300,-3.200000
8739565,BRASSAC LES MINES LY RA,45.400000,1000.000000
8773424,BRASSAC LM STE FLORINE,45.500000,3.183300
8080221,BRAUNSCHWEIG HBF,51.000000,9.000000
8761182,BRAX LEGUEVIN,43.616700,1.250000
8728165,BRAY DUNES,51.083300,2.516700
8769451,BRAZEY EN MORVAN,47.183300,4.300000
8771364,BRAZEY EN PLAINE,47.133300,5.216700
8741334,BREAUTE BEUZEVILLE,49.633300,0.400000
8734510,BREBIERES SUD,50.333300,3.016700
5454160,BRECLAV CS,,
8484131,BREDA,52.500000,5.750000
8181467,BREGENZ,47.200000,13.200000
8775683,BREIL SUR ROYA,43.933300,7.500000
8718265,BREITENBACH HAUT RHIN,48.016700,7.100000
8747382,BRELIDY PLOUEC,48.666700,-3.216700
8748644,BREM SUR MER,46.500000,-1.783300
8080197,BREMEN HBF,51.000000,9.000000
8383220,BRENNERO BRENNER,42.830000,12.830000
8383113,BRESCIA,42.830000,12.830000
8383202,BRESSANONE BRIXEN,42.830000,12.830000
8888439,BRESSOUX,50.830000,4.000000
8748724,BRESSUIRE,46.850000,-0.483300
8747400,BREST,48.400000,-4.483300
2121035,BREST CENTRALNYI,,
8758216,BRETAGNE DE MARSAN,43.850000,-0.450000
8747110,BRETEIL,48.150000,-1.900000
8759476,BRETENOUX BIARS,44.933300,1.866700
8740755,BRETENOUX BIARS CROISEM,,
8731324,BRETEUIL EMBRANCHEMENT,49.566700,2.400000
8730797,BRETEUIL PL LAFITTE,49.633300,2.300000
8745127,BRETEUIL RN,,
8748644,BRETIGNOLLES SUR MER,46.500000,-1.783300
8754519,BRETIGNY,48.610000,2.310000
8733848,BRETIGNY BA,47.400000,1000.000000
8771226,BRETIGNY NORGES,47.400000,5.100000
8739427,BRETONCELLES,48.433300,0.883300
8744404,BRETTEVILLE NORREY,1000.000000,1000.000000
8719316,BRETTNACH,49.250000,6.566700
8717132,BREUIL ROMAIN,49.716700,2.950000
8754548,BREUILLET BRUYERES,48.600000,2.200000
8754549,BREUILLET VILLAGE,48.566700,2.166700
8738162,BREVAL,48.950000,1.533300
8776360,BRIANCON,44.900000,6.650000
8769608,BRIARE,47.633300,2.733300
8744309,BRIATEXTE HALTE ROUT,,
8727987,BRICON LA POSTE,48.083300,4.966700
8774172,BRIDES LES BAINS,45.483300,6.533300
8728006,BRIDORE,47.016700,1.083300
8768329,BRIENON,48.050000,3.600000
8711799,BRIENON MAIRIE,48.000000,3.616700
8585080,BRIG,47.000000,8.000000
8759206,BRIGNAC,45.858300,1.433300
8772272,BRIGNAIS,45.666700,4.750000
8747423,BRIGNOGAN PLAGE,48.366700,-4.250000
8745899,BRIGNOLES GARE ROUTIERE,,
8774745,BRIGNOUD,45.250000,5.900000
8731718,BRIMEUX,50.450000,1.833300
8383622,BRINDISI,42.830000,12.830000
8383621,BRINDISI MME,42.830000,12.830000
8769459,BRION LAIZY,46.908300,4.208300
8713196,BRION MONTREAL LA CLUSE,46.150000,1000.000000
8748761,BRION PRES THOUET,47.050000,-0.183300
8741536,BRIONNE EURE,49.200000,0.716700
8773426,BRIOUDE,45.158300,3.308300
8740756,BRIOUDE LYCEE LAFAYETTE,,
8744808,BRIOUZE,48.516700,-0.366700
8759400,BRIVE LA GAILLARDE,45.150000,1.533300
8181507,BRIXLEGG,47.200000,13.200000
8080201,BROHL,,
8747307,BROONS,48.316700,-2.266700
8739445,BROU,48.200000,0.916700
8714478,BROUVELIEURES,48.233300,6.733300
8740560,BROUVELIEURES FORGES,48.233300,6.733300
8769416,BROYE,46.866700,4.300000
8080202,BRUCHSAL,51.000000,9.000000
8181254,BRUCK AD MUR,47.200000,13.200000
8181911,BRUCK LEITHA,47.200000,13.200000
8745338,BRUERE ALLICHAMPS MAIRI,,
8888910,BRUGES,50.830000,4.000000
8758173,BRUGES GIRONDE,44.883300,-0.616700
8585227,BRUGG,47.000000,8.000000
8888910,BRUGGE,50.830000,4.000000
8719226,BRULANGE,48.966700,6.550000
8721213,BRUMATH,48.783300,7.700000
8734543,BRUNEMONT,50.266700,3.133300
8585248,BRUNNEN,47.000000,8.000000
8768212,BRUNOY,48.700000,2.500000
8797690,BRUNOY WITTLICH,,
8718103,BRUNSTATT,47.700000,7.366700
8729985,BRUNVILLIERS LA MOTTE,49.550000,2.450000
9900009,BRUSSEL,,
8888102,BRUSSEL NORD,50.830000,4.000000
8888104,BRUSSEL ZUID,50.830000,4.000000
9900009,BRUXELLES,,
8888103,BRUXELLES CENTRAL,50.830000,4.000000
8888104,BRUXELLES MIDI,50.830000,4.000000
8888406,BRUXELLES NATIONAL AERO,50.830000,4.000000
8888102,BRUXELLES NORD,50.830000,4.000000
8811916,BRUXELLES SCHUMAN,,
8740561,BRUYERES RUE CAMEROUN,48.200000,6.716700
8727645,BRUYERES SUR OISE,49.166700,2.316700
8714415,BRUYERES VOSGES,48.200000,6.716700
8747103,BRUZ,48.050000,-1.866700
8775832,BRY SUR MARNE,48.833300,2.516700
5353100,BUCAREST,,
8080212,BUCHLOE,51.000000,9.000000
8585647,BUCHS SG,47.000000,8.000000
5353100,BUCURESTI NORD,,
8729636,BUCY LES PIERREPONT,49.616700,3.950000
8740724,BUDANGE,49.266700,6.350000
5555101,BUDAPEST DELI PU,47.000000,20.000000
5555721,BUDAPEST KELETI PU,47.000000,20.000000
5555715,BUDAPEST NYUGATI PU,47.000000,20.000000
8764181,BUDELIERE CHAMBON,46.250000,2.316700
8738709,BUEIL,48.933300,1.450000
8585021,BUERGEN BRAVUOGN,47.000000,8.000000
8759216,BUGEAT,45.533300,1.983300
8767313,BUGLOSE,43.750000,-1.000000
8731606,BUIRE SUR L ANCRE,49.966700,2.583300
8714173,BULLIGNY CREZILLES,48.583300,5.850000
8734210,BULLY GRENAY,50.433300,2.716700
8768151,BUNO GIRONVILLE,48.183300,2.533300
8741913,BURES EN BRAY CARREFOUR,49.783300,1.333300
8775885,BURES SUR YVETTE,48.700000,2.166700
8717587,BUREY EN VAUX,48.566700,5.666700
8714810,BUREY LA COTE,48.500000,5.700000
8585788,BURGDORF,47.000000,8.000000
7171111,BURGOS ROSA DE LIMA,43.000000,-2.800000
8718244,BURNHAUPT,47.733300,7.150000
8729624,BUSIGNY,50.033300,3.466700
8749119,BUSSAC,45.166700,-0.300000
8714458,BUSSANG,47.879400,6.850100
8740587,BUSSANG GARE SNCF,,
8759770,BUSSEAU SUR CREUSE,46.133300,2.100000
8759274,BUSSIERE GALANT,45.616700,1.033300
8775498,BUSSY ST GEORGES,49.000000,3.000000
8743309,BUSSY ST GEORGES NOCTIL,,
8383105,BUSTO ARSIZ,42.830000,12.830000
8700623,BUSWILLER,48.816700,7.566700
8721522,BUXIERES LES VILLIERS,48.100000,5.033300
8772522,BUXY,46.733300,4.683300
8759737,BUZANCAIS,46.933300,1.433300
8744287,BUZET SUR TARN RN,,
8767263,BUZY EN BEARN,43.133300,-0.450000
8745881,BUZY VILLAGE,,
8771812,BYANS,47.133300,5.883300
8744441,CABOURG,49.283300,-0.100000
8758268,CADAUJAC,44.750000,-0.533300
8767798,CADEAC LES BAINS,42.900000,0.350000
8744228,CADIX CUQ TOULZAT RN,,
7171516,CADIZ,40.000000,-4.000000
8761995,CADRIEU,44.483300,1.883300
8744400,CAEN,49.233300,-0.300000
8731732,CAFFIERS,50.833300,1.800000
8775632,CAGNES SUR MER,43.666700,7.150000
8761300,CAHORS,44.433300,1.433300
8716874,CAHORS PL DES CONSULS,,
8744269,CAHORS PREFECTURE,,
8746212,CAHORS REGOURD,,
8767702,CAHORS TERRE ROUGE,44.430000,1000.000000
8767109,CAHUZAC SUR ADOUR,43.650000,1000.000000
8761996,CAILLAC,44.483300,1.350000
8761358,CAJARC,44.483300,1.883300
8728107,CALAIS FRETHUN,50.866700,1.916700
8731726,CALAIS VILLE,50.966000,1.853300
8776197,CALDANICCIA,1000.000000,1000.000000
7171793,CALDAS DE MALAVELLA,40.000000,-4.000000
8747354,CALLAC,48.450000,-3.583300
8734254,CALONNE RICOUART,50.500000,2.466700
8786083,CALVI,42.566700,8.750000
8747478,CAMARET SUR MER,48.283300,-4.600000
8716549,CAMBES VILLAGE,,
8767365,CAMBO LES BAINS,43.300000,-1.500000
8744227,CAMBON LES LAVAUR RN,,
8734552,CAMBRAI VILLE,50.166700,3.233300
7171658,CAMBRILS,40.000000,-4.000000
8761866,CAMOUS PONT DE,42.950000,0.383300
8778334,CAMPAGNAC ST GENIEZ,44.000000,3.000000
8761522,CAMPAGNE,42.916700,2.200000
8767805,CAMPAN,43.033300,0.166700
8383310,CAMPIGLIA MARITTIMA,42.830000,12.830000
8744785,CAMPSAS CENTRE,,
8713837,CANABOLS EMBRANCHEMENT,,
8744784,CANALS EGLISE,,
8747810,CANCALE,48.650000,-2.016700
8715116,CANDE,47.566700,-0.966700
8778400,CANET PLAGE,42.683300,2.883300
8767290,CANFRANC,1000.000000,1000.000000
8775762,CANNES,43.550000,7.016700
8775761,CANNES LA BOCCA,43.550000,7.016700
8767111,CANTAOUS TUZAGUET,43.083300,0.433300
8734541,CANTIN,50.300000,3.116700
8700539,CANY BARVILLE,49.783300,0.633300
8778127,CAP D AGDE,43.316700,3.466700
8775639,CAP D AIL,43.716700,7.400000
8775767,CAP D ANTIBES,43.583300,7.116700
8775646,CAP MARTIN ROQUEBRUNE,43.766700,7.466700
8767300,CAPBRETON,43.483300,-1.483300
8761310,CAPDENAC,44.550000,2.166700
8714962,CAPDENAC CLAYROU D,,
8714665,CAPDENAC LE HAUT CABAN,,
8714664,CAPDENAC PORT,,
8761301,CAPENS,43.333300,1.250000
8743994,CAPENS LA GIROUETTE,,
8744759,CAPESTANG VILLAGE,,
8767115,CAPVERN,43.033300,0.283300
8743996,CAPVERN LE LACA,,
8744589,CAPVERN LES BAINS,,
8743997,CAPVERN MAIRIE,,
8747433,CARANTEC,48.583300,-3.833300
8744714,CARANTILLY MARIGNY,49.066700,-1.233300
8761106,CARBONNE,43.233300,1.266700
8776199,CARBUCCIA,42.033300,8.950000
8761528,CARCASSONNE,43.216700,2.350000
8744176,CARCASSONNE GARE ROUTIE,,
8744347,CARCASSONNE PT ARTIGUE,,
8744724,CARENTAN,49.300000,-1.233300
8747350,CARHAIX,48.400000,-3.750000
8741434,CARHAIX LYCEE,48.283300,-3.583300
8741428,CARHAIX LYCEE DIWAN,48.283300,-3.583300
8741429,CARHAIX REPUBLIQUE,48.283300,-3.583300
8717235,CARIGNAN,49.633300,5.166700
8711232,CARIGNAN RUE DE LA PAIX,49.633300,5.166700
8761562,CARMAUX,44.050000,2.150000
8744249,CARMAUX GAMBETTA,,
8728967,CARNAC,,
8747620,CARNAC,47.666700,-2.983300
8383200,CARNIA,42.830000,12.830000
8747356,CARNOET LOCARN,48.366700,-3.516700
8775647,CARNOLES,44.000000,7.000000
8777300,CARNON PLAGE,43.600000,3.883300
8775537,CARNOULES,43.300000,6.183300
8744768,CAROLLES,48.833300,-1.600000
8383312,CARRARA AVENZA,42.830000,12.830000
8774172,CARREY,45.483300,6.533300
8756195,CARRIERES SS POISSY NOC,,
8775356,CARRY LE ROUET,43.333300,5.150000
7171616,CARTAGENA,40.000000,-4.000000
8731525,CARTIGNY,49.916700,3.016700
8776200,CASAMOZZA,42.516700,9.433300
8383511,CASERTA,42.830000,12.830000
8720855,CASINO LACROIX LAVAL,46.000000,5.000000
8728113,CASSEL,50.783300,2.466700
8383515,CASSINO,42.830000,12.830000
8775177,CASSIS,43.216700,5.533300
8761883,CASTAGNEDE DU SALAT,43.050000,0.966700
8744368,CASTANET TOLOSAN EGLISE,,
7171814,CASTEJON DE EBRO,40.000000,-4.000000
8746549,CASTELJALOUX ENTREE,,
8746547,CASTELJALOUX HLM,,
8746548,CASTELJALOUX LA POSTE,,
8746550,CASTELJALOUX LAC CLAREN,,
7171653,CASTELLON,40.000000,-4.000000
8746285,CASTELNAU D ESTRE MAIRI,,
8761166,CASTELNAU D ESTRETEFOND,43.883300,1.550000
8744331,CASTELNAU MAGNOAC MAIRI,,
8767108,CASTELNAU RIV BASSE,43.583300,-0.031300
8761503,CASTELNAUDARY,43.316700,1.950000
8744177,CASTELNAUDARY LAPASSET,,
8713810,CASTELNAUDARY RTE REVEL,,
8761189,CASTELSARRASIN,44.033300,1.100000
8758413,CASTILLON,44.866700,-0.016700
8761546,CASTRES,43.600000,2.250000
8744178,CASTRES GARE ROUTIERE,,
8383722,CATANIA C LE,42.830000,12.830000
8734558,CATTENIERES,50.133300,3.333300
8383413,CATTOLICA S G GABICCE,42.830000,12.830000
8744234,CAUCALIERES D,,
8758153,CAUDERAN MERIGNAC,44.833300,-0.633300
8758251,CAUDOS,44.600000,-0.933300
8758284,CAUDROT,44.566700,-0.150000
8734556,CAUDRY,50.133300,3.416700
8747306,CAULNES,48.283300,-2.150000
8761886,CAUMONT,43.000000,1.000000
8767166,CAUSSADE HTES PYRENEES,43.516700,0.033300
8761335,CAUSSADE TARN ET GAR,44.166700,1.533300
8762015,CAUTERETS,42.883300,-0.116700
8776550,CAVAILLON,43.733300,5.466700
8775500,CAVALAIRE,43.116700,5.933300
8749121,CAVIGNAC,45.100000,-0.383300
8731739,CAYEUX SUR MER,50.183300,1.716700
8744242,CAYLUS CENTRE,,
8745076,CAYZAC,,
8751612,CAZAUBON,,
8717076,CAZAUX LAYRISSE,,
8744395,CAZEAUX COUDERC GUILLEM,,
8761107,CAZERES SUR GARONNE,43.000000,0.900000
8767103,CAZERES SUR L ADOUR,43.750000,-0.316700
8744825,CEAUCE CENTRE,48.500000,-0.616700
8773178,CEAUX D ALLEGRE,45.166700,3.733300
8744756,CEBAZAN VILLAGE,,
8383313,CECINA,42.830000,12.830000
8383724,CEFALU,42.830000,12.830000
8778154,CEILHES ROQUEREDONDE,43.750000,3.100000
8776350,CEILLAC,44.666700,6.616700
